	MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
M00529  Denitrification, nitrate => nitrogen	0.469105722913984	1.14498890972966	-0.699857908978042	1.22060110877481	0.825383541214163	0.49608078232398	-0.649595925552436	0.575594604807346	-0.107851240583712	0.490865985924234	0.914460718854756	0.252084384157626	0.492381142057247	-0.975225183084686	-0.663381250679973	-2.01262545571759	-0.5290287527129	-0.83379893347624	0.393934390450968	0.588293524386549	-0.316937287314249	0.194187465410315	-0.36865766587701	0.246445972501485	0.790293622411781	-1.91222263795907	-0.22466062072279	0.439071405218536	-1.41511070982718	0.0913070851022007	1.06785124186113	0.690745745265937
M00530  Dissimilatory nitrate reduction, nitrate => ammonia	1.13883547192039	1.92025241935873	0.356548070579485	1.64932506049742	1.80219123278736	1.90522753748093	2.71244723558327	1.47689157667308	2.19489961876532	1.36738356581646	0.909265346783485	0.873735711679332	2.21936865476659	1.45933993772906	2.27935642231629	1.71037403444424	2.14178335599272	1.42976734752799	1.01579830756923	1.17152902367462	0.407824742805483	1.06446255116079	1.65358487736394	0.987574725193606	1.95951358553016	1.34076983709223	1.51176425388088	1.01510409209567	1.71594778195718	0.310104582112754	2.04860431859889	2.2214685935319
M00531  Assimilatory nitrate reduction, nitrate => ammonia	-1.56608251400698	0.412259420936145	-1.6263089564376	-1.26710142670672	-0.978981446540454	-1.3654793500412	-1.70691196258148	-0.584870045380303	-1.74398469432494	-2.01673650198532	-4.3866912988607	-1.23369813132641	-3.19543051137695	-3.0364803252482	-1.29884691420784	-3.19823758915329	-1.82925293973436	-1.41457003311856	-1.47110900923864	-1.1945733267736	-1.86256989260658	-1.10396993672112	-0.79848845411373	-0.858126670507342	0.252281855766554	-4.51822109851208	-1.14912270692783	-2.42978369680647	-4.23185660651242	-2.07757978540131	-2.3224310840899	-1.7530864787499
M00532  Photorespiration	4.27936246180129	4.18679773039195	2.84147899299981	3.3488312587591	3.30135340560207	3.12623449450309	3.21518963583408	3.32040096837706	3.91383284602347	3.72816522419371	4.07751376853657	3.71838794144471	3.06321891266256	3.14641794982071	3.29177398119843	4.33036466043874	3.88688029601656	3.41453126844323	3.92588531241585	4.50735322550895	3.92250718817766	3.63836524526453	3.96461427563888	3.84450620044397	2.56330506851859	3.78126196039781	3.81398246908897	3.763626987415	4.47319124627093	3.68283973562721	3.21101782772367	4.06101584213386
M00533  Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	-6.35460500706857	-4.50215699377879	-4.60450196669085	-4.20284101405748	-5.58516973310216	-6.10494620616605	-4.06253492637039	-5.98565537545032	-6.94295808333897	-5.2045825822221	-6.22207771799838	-5.83081592793109	-5.75144418003901	-2.61752044084016	-4.03980578406478	-6.09032843505701	-5.86072877542953	-5.61599357175459	-5.82279748973744	-7.2902830028883	-6.81356894435488	-6.46763877935384	-4.7268589202721	-5.98163159301166	-5.13968814327426	-5.21449631606644	-5.31997684493036	-7.95578108728432	-5.56508630889845	-7.81578583895612	-7.22764866969554	-8.1809632367668
M00534  Naphthalene degradataion, naphthalene => salicylate	-6.68611721880164	-7.0810247548507	-6.71814198825925	-9.0145009340126	-6.7932147295756	-7.86355967910929	-5.56750665902432	-6.08040764772167	-5.82474940596795	-7.73231687685389	-7.04848434050771	-8.28821854442131	-6.46712312302435	-8.04288780031056	-5.19499068363773	-6.82734403560597	-6.96426075389777	-6.19245703461406	-6.48087521125163	1.38801062096753	-7.3128064029263	-7.70060003728843	-8.80703019370802	-7.5356665663986	-8.60738175239388	-4.00568542399378	-6.90125356938236	-8.0764896219484	-7.31532832948822	-4.68228897976249	-6.76472905174484	-8.04659759600589
M00535  Isoleucine biosynthesis, pyruvate => 2-oxobutanoate	2.45815841987792	2.68178563891834	3.04378625013398	2.77284755500059	2.24295290515132	2.36630314230322	2.34582062196511	2.86346480536328	2.6005454855974	2.1005790218434	3.03585240690037	3.26725830154588	2.84441076146826	1.91693813880355	2.33504178492482	2.12995098549094	2.81514634119835	2.19033836610342	2.81352559917136	3.86644593631048	2.7368932354431	2.59829904925326	2.53312157660761	1.76489123690697	2.29107679350564	3.02078299196048	2.68440038923747	2.43571604213907	2.88698162654497	3.64883241364758	2.29808211719959	3.07546592918868
M00536  Ornithine biosynthesis, glutamate => ornithine, without N-acetylation	2.74500257684394	3.48440038823059	3.14670930214659	2.39650898770948	2.10891832139225	3.19216017938088	3.72140212306022	3.58517029540922	2.80215334026202	2.45399761871781	2.38882615336783	2.74417011060874	2.96794581214126	3.36509147671918	2.39443231676026	3.22556738196415	3.73800026167938	2.95906992797098	2.63007129797949	2.79643159335662	3.67650510045956	3.27422344026993	2.14668434000841	2.89400074219305	2.35409143107127	3.624846567962	2.80373383873723	3.37512920914461	3.25823777849394	2.85801207763009	2.9199478023243	3.89398440052528
M00537  Xylene degradation, xylene => methylbenzoate	-11.3080320052149	-11.4601783022291	-11.425663188626	-11.7253736613199	-11.3991281408501	-11.7062221024309	-11.35359517315	-11.5460459980138	-11.3021209872614	-11.4850186670616	-11.0798370152294	-11.2711925264499	-11.704539548755	-11.3913119353165	-11.5965904000353	-11.2287948086897	-11.0601352938535	-11.3378373531175	-11.3898389802249	-10.940847913879	-11.1065560275508	-11.3510715029457	-11.7769982356859	-11.530619890718	-10.9626066662305	-10.7493458760665	-11.5009792699386	-11.443603371541	-11.1946430824592	-11.1294045965762	-11.1696327319187	-10.9895761244634
M00538  Toluene degradation, toluene => benzoate	-11.3272112065763	-11.4601783022291	-11.4071802908594	-11.7510985415139	-11.2582131478924	-11.7062221024309	-11.35359517315	-11.5460459980138	-11.3119894203558	-11.4850186670616	-11.1100935981819	-11.2711925264499	-11.7523914384329	-11.3913119353165	-11.55563456221	-11.2287948086897	-11.0806105695063	-11.3378373531175	-11.3898389802249	-10.940847913879	-11.2119057519074	-11.5073181844749	-11.7769982356859	-11.530619890718	-11.0645774292199	-10.7493458760665	-11.4864179581508	-11.3843331948054	-11.4723471022151	-11.0225055628979	-11.4680869373623	-11.0608509647341
M00539  Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate	-10.1962217436772	-10.0532336273378	-8.71999319485312	-7.49176294560004	-8.83503454865674	-5.53796606783613	-10.7469065361358	-7.9894029423282	-9.13630476540444	-7.06957219542094	-10.604867804978	-10.9386721420619	-7.93415993486287	-10.7612973044868	-8.14627891083655	-10.5056510198159	-9.24059290853434	-8.34934610933661	-6.43299208536918	-8.79659509900674	-10.9667353430064	-9.99454995911317	-7.26571639098191	-7.98158664959858	-6.52499615839541	-9.87244255756435	-11.2682402380466	-11.213015795042	-9.89620742566429	-9.49468327748194	-10.9133421961401	-7.47376014519123
M00541  Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA	-6.71890915573782	-5.70969277664428	-5.98795838913501	-6.286291097405	-6.78452653781413	-7.45119208296477	-7.79806731545418	-8.3949232573136	-7.81514156120985	-7.01467028679844	-5.42939638225935	-6.19970068025825	-4.79437472620901	-5.65503595674067	-6.13552868815294	-6.70556931045292	-6.74146947683796	-5.9408665077254	-7.60173494266331	-6.89020037584413	-7.19418261118298	-7.35995805611483	-5.86374777871559	-6.84436638898514	-5.41356539111645	-7.08185657586415	-6.33832838126779	-5.36682590093333	-5.49633216343458	-6.56231806775385	-5.66544527974001	-7.63190243916774
M00542  EHEC/EPEC pathogenicity signature, T3SS and effectors	-0.91889015534338	-0.957355501584804	-0.698714097875643	0.186643933733022	-0.401737603205633	-0.0392188699639187	-1.58079793813048	-0.73562329005	-2.76804545780188	-1.06564728937383	-3.82843291240348	-3.91859970403912	-2.09490678101981	0.778314035875678	-1.93765435375839	-2.27237666803521	-1.3638080460772	-1.73494378057872	-3.06903929872389	-1.83697213474229	-1.87667350110105	-1.57590457486712	0.156260074657884	-1.42451703750112	-1.13776520456724	-3.53908283057429	-1.1639199739063	-2.27106546965645	-2.92058924692027	-4.06438733910201	-1.87978735270939	-1.68533634368705
M00543  Biphenyl degradation, biphenyl => 2-oxopent-4-enoate + benzoate	-7.9025499711138	-7.61471707375461	-7.07870401648698	-6.21802052301491	-5.82670762763162	-5.07983509266449	-6.60661478927714	-7.04855690795976	-7.63020655073254	-6.44078450683723	-6.58955686567128	-7.97606115471372	-6.35128253832704	-7.49878977047026	-6.31715558158857	-7.90114692309584	-6.99927542964072	-6.83165929114003	-5.27016332350162	-6.85576490651943	-6.84930459413941	-7.09859086387733	-5.05313915688789	-7.32333079132227	-5.33921191423425	-6.91548841869925	-7.07108771631359	-7.38139962018748	-6.49898213965044	-4.33724678499299	-5.39135807689429	-7.20969664990472
M00545  Trans-cinnamate degradation, trans-cinnamate => 2-oxopent-4-enoate + fumarate	-0.445816783353471	0.0497305164772812	-4.167648703161	-4.41232536347554	-3.471808670235	-0.298143556165065	-1.85331989659212	-0.714262981397876	0.0970315280274481	-0.0652156436329345	0.677758632441646	1.23083860241988	-0.758860317479594	-5.4922071859124	-5.20876399338805	1.02998906529404	-4.36175040671513	0.341035316118843	-2.23694193448517	-0.833098665023449	-0.369118406133056	-0.196575740183298	0.329524351805339	-0.911911160872432	-1.35519898839526	-5.36312929341735	-1.99710557998751	0.452615574030365	1.15871792747572	-5.13019053473706	-0.123781882521077	-5.01312866122292
M00546  Purine degradation, xanthine => urea	2.0795415015005	1.71253279327435	2.79826321462018	2.67963533673412	2.89164447130352	2.29249984881996	2.15778034073854	2.51982230478884	2.58516049433341	1.94818266132063	2.56752776048895	2.41667056916375	1.18812841562852	3.11992093856945	2.85104295946338	2.64570018152881	2.54560862874648	1.44336030873482	1.69318340066562	2.47116877878427	2.04095821852458	2.37507464447062	2.42746772874406	1.93634438271408	3.10467295149048	2.96144321032846	2.81114561850786	1.91149975797082	2.22731301428267	2.20249395672088	2.08073899483836	3.26338072028526
M00547  Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol	-9.83549709056909	-9.91264786171561	-8.74847574738774	-6.44679950994624	-9.43935739069919	-5.56877756351381	-10.7988743444576	-8.85216396399715	-8.68302309270521	-7.4847209155828	-10.5905210224535	-11.4150713563521	-8.40821361197995	-10.6940280654735	-7.81667032337924	-10.7074964529401	-10.1427928655259	-8.66471446598313	-5.90169843991186	-8.53400674444912	-10.9783712025147	-10.6720522190688	-7.13716061985004	-8.06906216634205	-6.39647465461384	-9.88643458733176	-10.9443447121205	-11.1416034160479	-9.90416065328595	-8.86660656041639	-10.4143690020144	-6.99987983998459
M00548  Benzene degradation, benzene => catechol	-11.2673080122848	-10.7596055384833	-9.22392097002967	-10.0376314292834	-10.8648182759686	-10.8208749909444	-10.2213394761276	-11.1817108893209	-10.1304662951633	-10.8576588715647	-9.63884833571261	-10.1626398678847	-10.6521926637884	-11.0926167670569	-10.7170673460477	-10.5174737796915	-10.3862949777973	-10.8565409726952	-10.6093452335093	-10.5278680432846	-11.0070655786908	-10.456146244507	-11.3936173404524	-10.6998748695763	-9.49590833222085	-9.65750408981336	-10.6632424328996	-10.8425341674057	-9.61183787497906	-10.0803997660307	-10.6414309222441	-10.4747042506552
M00549  Nucleotide sugar biosynthesis, glucose => UDP-glucose	3.05991547080757	2.84765424543594	2.96161424315098	3.47366359881906	2.46259294487708	3.25252120381041	3.34214740197653	3.55322247134676	3.32966642064109	3.04017720129069	3.71366128929047	3.2013450392006	2.72941307609612	3.22885893519159	2.60933184904019	3.44954936018684	3.54989757707292	3.90610713419267	3.34205031831147	3.16850193911766	3.54930049927717	3.13138039063194	3.3103591341384	2.85438394084048	1.99984540054561	3.80221448014653	3.67597375903323	3.76983435849997	3.91566216895342	3.08897327140604	3.04543141729124	3.43113035119292
M00550  Ascorbate degradation, ascorbate => D-xylulose-5P	1.16478109108869	1.53694049098057	0.517660144345504	0.97293530064402	1.9611288028029	1.47512201473508	1.8516908446688	1.34300972762375	1.49434718650954	1.16703836759578	1.66497996260034	1.10902660859882	0.479731093213651	2.01138353383261	1.43335339013391	1.89740191486439	1.32881838041687	1.29932872228779	1.42663070000506	2.5924156742503	2.07546217866311	0.677552169612346	1.42645058946242	0.588706084205978	0.37477072661436	2.22499284909514	0.686754652070121	1.32014418936114	0.938649359481142	2.2970668476169	1.12237156882895	1.66645671419309
M00551  Benzoate degradation, benzoate => catechol	-10.848476226801	-10.5782509998094	-9.6411234094109	-10.870965724345	-10.7651113093581	-10.4703736828307	-9.30485164089444	-11.3290203149787	-9.62924990857214	-10.9951222462113	-9.89228213727458	-9.66784251307865	-10.3505174754244	-10.4885066174157	-10.4904497699026	-10.6433580292551	-10.5221824750998	-10.5942274028681	-10.9492205626824	-10.9546371176477	-11.0250793231064	-9.77329166839287	-11.0511062434334	-10.7937238668957	-10.2847079204886	-10.054437977119	-10.8399316178775	-10.7284304563622	-10.2257360707579	-9.53103902616832	-10.7872120410566	-10.0884106489276
M00554  Nucleotide sugar biosynthesis, galactose => UDP-galactose	2.03169736379119	2.8279047068085	1.77538786545992	2.40896874613706	2.09343719277264	2.09362256482252	1.96581898973905	2.77923673915396	3.12147220688361	1.48847583536581	2.16473298671803	1.45073592828009	1.93622564807049	2.28837963853649	1.81801205180489	3.12501031443686	2.31048344182891	2.69609049013842	1.67022166261504	2.56452180920158	2.17205525565969	1.92116988121554	2.10200273643273	2.1450307011035	2.06264358455801	2.98656450630713	2.71730207323601	1.99033646091648	2.37924721586247	3.31827449604807	2.69317242203039	2.48254532623807
M00555  Betaine biosynthesis, choline => betaine	-2.11445775519997	-2.30939558686759	-1.99623214425084	-2.62983213279431	-2.79119480929087	-2.43235589562192	-2.54954766134418	-2.36546432807606	-3.10913582362712	-2.39194436300753	-2.61614371804155	-2.60078108355245	-2.55279519980032	-3.00601670772183	-2.08903221667418	-3.22152581661534	-1.48418995955236	-2.43122592480859	-1.2695353522036	-2.69037897532848	-2.1127230733089	-2.72409851225055	-1.80923782821807	-2.59718672019725	-0.929555077539214	-4.98313670731222	-1.69633668687082	-2.97155307535846	-2.38278992979208	-1.95241862300662	-2.70467831828759	-2.41237793645774
M00559  Methane oxidation by sMMO	-10.8335993198289	-11.4283009134474	-9.28074191160846	-10.6222081866584	-10.9173340065744	-11.7667240934065	-11.0642059059229	-11.0757469933177	-11.2158848172775	-11.171535126899	-11.2453853467654	-11.4161768160144	-9.28816071719098	-10.3680502660162	-11.2928646458317	-11.1203240412293	-11.1634551538309	-11.0532089255569	-11.3509463353482	-11.0546096041406	-11.1818090346362	-11.5221753256345	-11.7515690896134	-11.530619890718	-10.3950428487198	-10.8258903557183	-10.4038882547252	-11.7697044900464	-11.0890793634956	-11.0450148577155	-11.172043040446	-11.1080680866223
M00564  Helicobacter pylori pathogenicity signature, cagA pathogenicity island	-0.26751847096911	0.54551516423593	1.35545788003457	0.204002304756686	1.86201348629179	-0.270008052926977	0.239682699211166	0.351479803955848	0.414232995346828	0.421336740947113	0.0194911124240123	0.640178811422405	-0.0190815189193826	1.28353122927951	0.260551076389929	0.729775026171672	0.144048652217269	1.384575100209	0.089133118632248	-1.80239131519848	0.0913792879004519	0.266898926484188	1.26948062607502	0.336379158273624	0.146898525203628	1.20621683313808	1.63228725285595	0.391764548674753	1.22595048163999	-1.15058877856877	0.104029629346295	-0.921480530381592
M00565  Trehalose biosynthesis, D-glucose 1P => trehalose	4.42371350509101	4.13049997951593	4.17279293511826	4.347940353089	3.63165999436765	4.23109441235741	3.53954419113444	4.2107305882441	4.57167495376219	4.13512785416768	4.71634436570708	4.92366892131547	4.27552006381634	3.39091455171548	3.96509031779455	4.21659751219709	3.89626437535746	3.95111115443709	4.14935733858215	4.99388636324005	4.24219527136425	3.93371609613327	4.21821224718511	3.61812596856724	4.51092072019222	3.98214702374502	3.9124849951718	4.45697423619774	4.8421467620232	4.34159174618157	3.76236005482872	4.75265244029511
